"Row","Col","Sample","Plate"
"F","5","E2391","E2354-E2449"
"G","5","E2392","E2354-E2449"
"H","5","E2393","E2354-E2449"
"A","6","E2394","E2354-E2449"
"B","6","E2395","E2354-E2449"
"C","6","E2396","E2354-E2449"
"D","6","E2397","E2354-E2449"
"E","6","E2398","E2354-E2449"
"F","6","E2399","E2354-E2449"
"G","6","E2400","E2354-E2449"
"H","6","E2401","E2354-E2449"
"A","7","E2402","E2354-E2449"
"B","7","E2403","E2354-E2449"
"C","7","E2404","E2354-E2449"
"D","7","E2405","E2354-E2449"
"E","7","E2406","E2354-E2449"
"F","7","E2407","E2354-E2449"
"G","7","E2408","E2354-E2449"
"H","7","E2409","E2354-E2449"
"A","8","E2410","E2354-E2449"
"B","8","E2411","E2354-E2449"
"C","8","E2412","E2354-E2449"
"D","8","E2413","E2354-E2449"
"E","8","E2414","E2354-E2449"
"F","8","E2415","E2354-E2449"
"G","8","E2416","E2354-E2449"
"H","8","E2417","E2354-E2449"
"A","9","E2418","E2354-E2449"
"B","9","E2419","E2354-E2449"
"C","9","E2420","E2354-E2449"
"D","9","E2421","E2354-E2449"
"E","9","E2422","E2354-E2449"
"F","9","E2423","E2354-E2449"
"G","9","E2424","E2354-E2449"
"H","9","E2425","E2354-E2449"
"A","10","E2426","E2354-E2449"
"B","10","E2427","E2354-E2449"
"C","10","E2428","E2354-E2449"
"D","10","E2429","E2354-E2449"
"E","10","20430","E2354-E2449"
"F","10","E2431","E2354-E2449"
"G","10","E2432","E2354-E2449"
"H","10","E2433","E2354-E2449"
"A","11","E2434","E2354-E2449"
"B","11","E2435","E2354-E2449"
"C","11","E2436","E2354-E2449"
"D","11","E2437","E2354-E2449"
"E","11","E2438","E2354-E2449"
"F","11","E2439","E2354-E2449"
"G","11","E2440","E2354-E2449"
"H","11","E2441","E2354-E2449"
"A","12","E2442","E2354-E2449"
"B","12","E2443","E2354-E2449"
"C","12","E2444","E2354-E2449"
"D","12","E2445","E2354-E2449"
"E","12","E2446","E2354-E2449"
"F","12","E2447","E2354-E2449"
"G","12","E2448","E2354-E2449"
"H","12","E2449","E2354-E2449"
"A","1","E2450","E2450-E2545"
"B","1","E2451","E2450-E2545"
"C","1","E2452","E2450-E2545"
"D","1","E2453","E2450-E2545"
"E","1","E2454","E2450-E2545"
"F","1","E2455","E2450-E2545"
"G","1","E2456","E2450-E2545"
"H","1","E2457","E2450-E2545"
"A","2","E2458","E2450-E2545"
"B","2","E2459","E2450-E2545"
"C","2","E2460","E2450-E2545"
"D","2","E2461","E2450-E2545"
"E","2","E2462","E2450-E2545"
"F","2","E2463","E2450-E2545"
"G","2","E2464","E2450-E2545"
"H","2","E2465","E2450-E2545"
"A","3","E2466","E2450-E2545"
"B","3","E2467","E2450-E2545"
"C","3","E2468","E2450-E2545"
"D","3","E2469","E2450-E2545"
"E","3","E2470","E2450-E2545"
"F","3","E2471","E2450-E2545"
"G","3","E2472","E2450-E2545"
"H","3","E2473","E2450-E2545"
"A","4","E2474","E2450-E2545"
"B","4","E2475","E2450-E2545"
"C","4","E2476","E2450-E2545"
"D","4","E2477","E2450-E2545"
"E","4","E2478","E2450-E2545"
"F","4","E2479","E2450-E2545"
"G","4","E2480","E2450-E2545"
"H","4","E2481","E2450-E2545"
"A","5","E2482","E2450-E2545"
"B","5","E2483","E2450-E2545"
"C","5","E2484","E2450-E2545"
"D","5","E2485","E2450-E2545"
"E","5","E2486","E2450-E2545"
"F","5","E2487","E2450-E2545"
"G","5","E2488","E2450-E2545"
"H","5","E2489","E2450-E2545"
"A","6","E2490","E2450-E2545"
"B","6","E2491","E2450-E2545"
"C","6","E2492","E2450-E2545"
"D","6","E2493","E2450-E2545"
"E","6","E2494","E2450-E2545"
"F","6","E2495","E2450-E2545"
"G","6","E2496","E2450-E2545"
"H","6","E2497","E2450-E2545"
"A","7","E2498","E2450-E2545"
"B","7","E2499","E2450-E2545"
"C","7","E2500","E2450-E2545"
"D","7","E2501","E2450-E2545"
"E","7","E2502","E2450-E2545"
"F","7","E2503","E2450-E2545"
"G","7","E2504","E2450-E2545"
"H","7","E2505","E2450-E2545"
"A","8","E2506","E2450-E2545"
"B","8","E2507","E2450-E2545"
"C","8","E2508","E2450-E2545"
"D","8","E2509","E2450-E2545"
"E","8","E2510","E2450-E2545"
"F","8","E2511","E2450-E2545"
"G","8","E2512","E2450-E2545"
"H","8","E2513","E2450-E2545"
"A","9","E2514","E2450-E2545"
"B","9","E2515","E2450-E2545"
"C","9","E2516","E2450-E2545"
"D","9","E2517","E2450-E2545"
"E","9","E2518","E2450-E2545"
"F","9","E2519","E2450-E2545"
"G","9","E2520","E2450-E2545"
"H","9","E2521","E2450-E2545"
"A","10","E2522","E2450-E2545"
"B","10","E2523","E2450-E2545"
"C","10","E2524","E2450-E2545"
"D","10","E2525","E2450-E2545"
"E","10","E2526","E2450-E2545"
"F","10","E2527","E2450-E2545"
"G","10","E2528","E2450-E2545"
"H","10","E2529","E2450-E2545"
"A","11","E2530","E2450-E2545"
"B","11","E2531","E2450-E2545"
"C","11","E2532","E2450-E2545"
"D","11","E2533","E2450-E2545"
"E","11","E2534","E2450-E2545"
"F","11","E2535","E2450-E2545"
"G","11","E2536","E2450-E2545"
"H","11","E2537","E2450-E2545"
"A","12","E2538","E2450-E2545"
"B","12","E2539","E2450-E2545"
"C","12","E2540","E2450-E2545"
"D","12","E2541","E2450-E2545"
"E","12","E2542","E2450-E2545"
"F","12","E2543","E2450-E2545"
"G","12","E2544","E2450-E2545"
"H","12","E2545","E2450-E2545"
"A","1","E2546","E2546-E2641"
"B","1","E2547","E2546-E2641"
"C","1","E2548","E2546-E2641"
"D","1","E2549","E2546-E2641"
"E","1","E2550","E2546-E2641"
"F","1","E2551","E2546-E2641"
"G","1","E2552","E2546-E2641"
"H","1","E2553","E2546-E2641"
"A","2","E2554","E2546-E2641"
"B","2","E2555","E2546-E2641"
"C","2","E2556","E2546-E2641"
"D","2","E2557","E2546-E2641"
"E","2","E2558","E2546-E2641"
"F","2","E2559","E2546-E2641"
"G","2","E2560","E2546-E2641"
"H","2","E2561","E2546-E2641"
"A","3","E2562","E2546-E2641"
"B","3","E2563","E2546-E2641"
"C","3","E2564","E2546-E2641"
"D","3","E2565","E2546-E2641"
"E","3","E2566","E2546-E2641"
"F","3","E2567","E2546-E2641"
"G","3","E2568","E2546-E2641"
"H","3","E2569","E2546-E2641"
"A","4","E2570","E2546-E2641"
"B","4","E2571","E2546-E2641"
"C","4","E2572","E2546-E2641"
"D","4","E2573","E2546-E2641"
"E","4","E2574","E2546-E2641"
"F","4","E2575","E2546-E2641"
"G","4","E2576","E2546-E2641"
"H","4","E2577","E2546-E2641"
"A","5","E2578","E2546-E2641"
"B","5","APCL15_3733511E2579","E2546-E2641"
"C","5","E2580","E2546-E2641"
"D","5","E2581","E2546-E2641"
"E","5","E2582","E2546-E2641"
"F","5","E2583","E2546-E2641"
"G","5","E2584","E2546-E2641"
"H","5","E2585","E2546-E2641"
"A","6","E2586","E2546-E2641"
"B","6","E2587","E2546-E2641"
"C","6","E2588","E2546-E2641"
"D","6","E2589","E2546-E2641"
"E","6","E2590","E2546-E2641"
"F","6","E2591","E2546-E2641"
"G","6","E2592","E2546-E2641"
"H","6","E2593","E2546-E2641"
"A","7","E2594","E2546-E2641"
"B","7","E2595","E2546-E2641"
"C","7","E2596","E2546-E2641"
"D","7","E2597","E2546-E2641"
"E","7","E2598","E2546-E2641"
"F","7","E2599","E2546-E2641"
"G","7","E2600","E2546-E2641"
"H","7","E2601","E2546-E2641"
"A","8","E2602","E2546-E2641"
"B","8","E2603","E2546-E2641"
"C","8","E2604","E2546-E2641"
"D","8","E2605","E2546-E2641"
"E","8","E2606","E2546-E2641"
"F","8","E2607","E2546-E2641"
"G","8","E2608","E2546-E2641"
"H","8","E2609","E2546-E2641"
"A","9","E2610","E2546-E2641"
"B","9","E2611","E2546-E2641"
"C","9","E2612","E2546-E2641"
"D","9","E2613","E2546-E2641"
"E","9","E2614","E2546-E2641"
"F","9","E2615","E2546-E2641"
"G","9","E2616","E2546-E2641"
"H","9","E2617","E2546-E2641"
"A","10","E2618","E2546-E2641"
"B","10","E2619","E2546-E2641"
"C","10","E2620","E2546-E2641"
"D","10","E2621","E2546-E2641"
"E","10","E2622","E2546-E2641"
"F","10","E2623","E2546-E2641"
"G","10","E2624","E2546-E2641"
"H","10","E2625","E2546-E2641"
"A","11","E2626","E2546-E2641"
"B","11","E2627","E2546-E2641"
"C","11","E2628","E2546-E2641"
"D","11","E2629","E2546-E2641"
"E","11","E2630","E2546-E2641"
"F","11","E2631","E2546-E2641"
"G","11","E2632","E2546-E2641"
"H","11","E2633","E2546-E2641"
"A","12","E2634","E2546-E2641"
"B","12","E2635","E2546-E2641"
"C","12","E2636","E2546-E2641"
"D","12","E2637","E2546-E2641"
"E","12","E2638","E2546-E2641"
"F","12","E2639","E2546-E2641"
"G","12","E2640","E2546-E2641"
"H","12","E2641","E2546-E2641"
"A","1","E2642","E2642-E2737"
"B","1","E2643","E2642-E2737"
"C","1","E2644","E2642-E2737"
"D","1","E2645","E2642-E2737"
"E","1","E2646","E2642-E2737"
"F","1","E2647","E2642-E2737"
"G","1","E2648","E2642-E2737"
"H","1","E2649","E2642-E2737"
"A","2","E2650","E2642-E2737"
"B","2","E2651","E2642-E2737"
"C","2","E2652","E2642-E2737"
"D","2","E2653","E2642-E2737"
"E","2","E2654","E2642-E2737"
"F","2","E2655","E2642-E2737"
"G","2","E2656","E2642-E2737"
"H","2","E2657","E2642-E2737"
"A","3","E2658","E2642-E2737"
"B","3","E2659","E2642-E2737"
"C","3","E2660","E2642-E2737"
"D","3","E2661","E2642-E2737"
"E","3","E2662","E2642-E2737"
"F","3","E2663","E2642-E2737"
"G","3","E2664","E2642-E2737"
"H","3","E2665","E2642-E2737"
"A","4","E2666","E2642-E2737"
"B","4","E2667","E2642-E2737"
"C","4","E2668","E2642-E2737"
"D","4","E2669","E2642-E2737"
"E","4","E2670","E2642-E2737"
"F","4","E2671","E2642-E2737"
"G","4","E2672","E2642-E2737"
"H","4","E2673","E2642-E2737"
"A","5","E2674","E2642-E2737"
"B","5","E2675","E2642-E2737"
"C","5","E2676","E2642-E2737"
"D","5","E2677","E2642-E2737"
"E","5","E2678","E2642-E2737"
"F","5","E2679","E2642-E2737"
"G","5","E2680","E2642-E2737"
"H","5","E2681","E2642-E2737"
"A","6","E2682","E2642-E2737"
"B","6","E2683","E2642-E2737"
"C","6","E2684","E2642-E2737"
"D","6","E2685","E2642-E2737"
"E","6","E2686","E2642-E2737"
"F","6","E2687","E2642-E2737"
"G","6","E2688","E2642-E2737"
"H","6","E2689","E2642-E2737"
"A","7","E2690","E2642-E2737"
"B","7","E2691","E2642-E2737"
"C","7","E2692","E2642-E2737"
"D","7","E2693","E2642-E2737"
"E","7","E2694","E2642-E2737"
"F","7","E2695","E2642-E2737"
"G","7","E2696","E2642-E2737"
"H","7","E2697","E2642-E2737"
"A","8","E2698","E2642-E2737"
"B","8","E2699","E2642-E2737"
"C","8","E2700","E2642-E2737"
"D","8","E2701","E2642-E2737"
"E","8","E2702","E2642-E2737"
"F","8","E2703","E2642-E2737"
"G","8","E2704","E2642-E2737"
"H","8","E2705","E2642-E2737"
"A","9","E2706","E2642-E2737"
"B","9","E2707","E2642-E2737"
"C","9","E2708","E2642-E2737"
"D","9","E2709","E2642-E2737"
"E","9","E2710","E2642-E2737"
"F","9","E2711","E2642-E2737"
"G","9","E2712","E2642-E2737"
"H","9","E2713","E2642-E2737"
"A","10","E2714","E2642-E2737"
"B","10","E2715","E2642-E2737"
"C","10","E2716","E2642-E2737"
"D","10","E2717","E2642-E2737"
"E","10","E2718","E2642-E2737"
"F","10","E2719","E2642-E2737"
"G","10","E2720","E2642-E2737"
"H","10","E2721","E2642-E2737"
"A","11","E2722","E2642-E2737"
"B","11","E2723","E2642-E2737"
"C","11","E2724","E2642-E2737"
"D","11","E2725","E2642-E2737"
"E","11","E2726","E2642-E2737"
"F","11","E2727","E2642-E2737"
"G","11","E2728","E2642-E2737"
"H","11","E2729","E2642-E2737"
"A","12","E2730","E2642-E2737"
"B","12","E2731","E2642-E2737"
"C","12","E2732","E2642-E2737"
"D","12","E2733","E2642-E2737"
"E","12","E2734","E2642-E2737"
"F","12","E2735","E2642-E2737"
"G","12","E2736","E2642-E2737"
"H","12","E2737","E2642-E2737"
"A","1","E2738","E2738-E2833"
"B","1","E2739","E2738-E2833"
"C","1","E2740","E2738-E2833"
"D","1","E2741","E2738-E2833"
"E","1","E2742","E2738-E2833"
"F","1","E2743","E2738-E2833"
"G","1","E2744","E2738-E2833"
"H","1","E2745","E2738-E2833"
"A","2","E2746","E2738-E2833"
"B","2","E2747","E2738-E2833"
"C","2","E2748","E2738-E2833"
"D","2","E2749","E2738-E2833"
"E","2","E2750","E2738-E2833"
"F","2","E2751","E2738-E2833"
"G","2","E2752","E2738-E2833"
"H","2","E2753","E2738-E2833"
"A","3","E2754","E2738-E2833"
"B","3","E2755","E2738-E2833"
"C","3","E2756","E2738-E2833"
"D","3","E2757","E2738-E2833"
"E","3","E2758","E2738-E2833"
"F","3","E2759","E2738-E2833"
"G","3","E2760","E2738-E2833"
"H","3","E2761","E2738-E2833"
"A","4","E2762","E2738-E2833"
"B","4","E2763","E2738-E2833"
"C","4","E2764","E2738-E2833"
"D","4","E2765","E2738-E2833"
"E","4","E2766","E2738-E2833"
"F","4","E2767","E2738-E2833"
"G","4","E2768","E2738-E2833"
"H","4","E2769","E2738-E2833"
"A","5","E2770","E2738-E2833"
"B","5","E2771","E2738-E2833"
"C","5","E2772","E2738-E2833"
"D","5","E2773","E2738-E2833"
"E","5","E2774","E2738-E2833"
"F","5","E2775","E2738-E2833"
"G","5","E2776","E2738-E2833"
"H","5","E2777","E2738-E2833"
"A","6","E2778","E2738-E2833"
"B","6","E2779","E2738-E2833"
"C","6","E2780","E2738-E2833"
"D","6","E2781","E2738-E2833"
"E","6","E2782","E2738-E2833"
"F","6","E2783","E2738-E2833"
"G","6","E2784","E2738-E2833"
"H","6","E2785","E2738-E2833"
"A","7","E2786","E2738-E2833"
"B","7","E2787","E2738-E2833"
"C","7","E2788","E2738-E2833"
"D","7","E2789","E2738-E2833"
"E","7","E2790","E2738-E2833"
"F","7","E2791","E2738-E2833"
"G","7","E2792","E2738-E2833"
"H","7","E2793","E2738-E2833"
"A","8","E2794","E2738-E2833"
"B","8","E2795","E2738-E2833"
"C","8","E2796","E2738-E2833"
"D","8","E2797","E2738-E2833"
"E","8","E2798","E2738-E2833"
"F","8","E2799","E2738-E2833"
"G","8","E2800","E2738-E2833"
"H","8","E2801","E2738-E2833"
"A","9","E2802","E2738-E2833"
"B","9","E2803","E2738-E2833"
"C","9","E2804","E2738-E2833"
"D","9","E2805","E2738-E2833"
"E","9","E2806","E2738-E2833"
"F","9","E2807","E2738-E2833"
"G","9","E2808","E2738-E2833"
"H","9","E2809","E2738-E2833"
"A","10","E2810","E2738-E2833"
"B","10","E2811","E2738-E2833"
"C","10","E2812","E2738-E2833"
"D","10","E2813","E2738-E2833"
"E","10","E2814","E2738-E2833"
"F","10","E2815","E2738-E2833"
"G","10","E2816","E2738-E2833"
"H","10","E2817","E2738-E2833"
"A","11","E2818","E2738-E2833"
"B","11","E2819","E2738-E2833"
"C","11","E2820","E2738-E2833"
"D","11","E2821","E2738-E2833"
"E","11","E2822","E2738-E2833"
"F","11","E2823","E2738-E2833"
"G","11","E2824","E2738-E2833"
"H","11","E2825","E2738-E2833"
"A","12","E2826","E2738-E2833"
"B","12","E2827","E2738-E2833"
"C","12","E2828","E2738-E2833"
"D","12","E2829","E2738-E2833"
"E","12","E2830","E2738-E2833"
"F","12","E2831","E2738-E2833"
"G","12","E2832","E2738-E2833"
"H","12","E2833","E2738-E2833"
"A","1","E2834","E2834-NA"
"B","1","E2835","E2834-NA"
"C","1","E2836","E2834-NA"
"D","1","E2837","E2834-NA"
"E","1","E2838","E2834-NA"
"F","1","E2839","E2834-NA"
"G","1",NA,"E2834-NA"
"H","1",NA,"E2834-NA"
"A","2","E2840","E2834-NA"
"B","2","E2841","E2834-NA"
"C","2","E2842","E2834-NA"
"D","2","E2843","E2834-NA"
"E","2","E2844","E2834-NA"
"F","2","E2845","E2834-NA"
"G","2",NA,"E2834-NA"
"H","2",NA,"E2834-NA"
"A","3","E2846","E2834-NA"
"B","3","E2847","E2834-NA"
"C","3","E2848","E2834-NA"
"D","3","E2849","E2834-NA"
"E","3","E2850","E2834-NA"
"F","3","E2851","E2834-NA"
"G","3",NA,"E2834-NA"
"H","3",NA,"E2834-NA"
"A","4","E2852","E2834-NA"
"B","4","E2853","E2834-NA"
"C","4","E2854","E2834-NA"
"D","4","E2855","E2834-NA"
"E","4","E2856","E2834-NA"
"F","4","E2857","E2834-NA"
"G","4",NA,"E2834-NA"
"H","4",NA,"E2834-NA"
"A","5","E2858","E2834-NA"
"B","5","E2859","E2834-NA"
"C","5","E2860","E2834-NA"
"D","5","E2861","E2834-NA"
"E","5","E2862","E2834-NA"
"F","5","E2863","E2834-NA"
"G","5",NA,"E2834-NA"
"H","5",NA,"E2834-NA"
"A","6","E2864","E2834-NA"
"B","6","E2865","E2834-NA"
"C","6","E2866","E2834-NA"
"D","6","E2867","E2834-NA"
"E","6","E2868","E2834-NA"
"F","6","E2869","E2834-NA"
"G","6",NA,"E2834-NA"
"H","6","these columns were combined during extraction","E2834-NA"
"A","7","E2870","E2834-NA"
"B","7","E2871","E2834-NA"
"C","7","E2872","E2834-NA"
"D","7","E2873","E2834-NA"
"E","7","E2874","E2834-NA"
"F","7","E2875","E2834-NA"
"G","7",NA,"E2834-NA"
"H","7",NA,"E2834-NA"
"A","8","E2876","E2834-NA"
"B","8","E2877","E2834-NA"
"C","8","E2878","E2834-NA"
"D","8","E2879","E2834-NA"
"E","8","E2880","E2834-NA"
"F","8",NA,"E2834-NA"
"G","8",NA,"E2834-NA"
"H","8",NA,"E2834-NA"
"A","9","E2881","E2834-NA"
"B","9","E2882","E2834-NA"
"C","9","E2883","E2834-NA"
"D","9","E2884","E2834-NA"
"E","9","E2885","E2834-NA"
"F","9",NA,"E2834-NA"
"G","9",NA,"E2834-NA"
"H","9",NA,"E2834-NA"
"A","10","E2886","E2834-NA"
"B","10","E2887","E2834-NA"
"C","10","E2888","E2834-NA"
"D","10","E2889","E2834-NA"
"E","10","E2890","E2834-NA"
"F","10",NA,"E2834-NA"
"G","10",NA,"E2834-NA"
"H","10",NA,"E2834-NA"
"A","11","E2891","E2834-NA"
"B","11","E2892","E2834-NA"
"C","11","E2893","E2834-NA"
"D","11","E2894","E2834-NA"
"E","11","E2895","E2834-NA"
"F","11",NA,"E2834-NA"
"G","11",NA,"E2834-NA"
"H","11",NA,"E2834-NA"
"A","12","E2896","E2834-NA"
"B","12","E2897","E2834-NA"
"C","12","E2898","E2834-NA"
"D","12","E2899","E2834-NA"
"E","12","E2900","E2834-NA"
"F","12",NA,"E2834-NA"
"G","12",NA,"E2834-NA"
"H","12",NA,"E2834-NA"
"A","1","E2901","E2901-NA"
"B","1","E2902","E2901-NA"
"C","1","E2903","E2901-NA"
"D","1","E2904","E2901-NA"
"E","1","E2905","E2901-NA"
"F","1","E2906","E2901-NA"
"G","1",NA,"E2901-NA"
"H","1",NA,"E2901-NA"
"A","2","E2907","E2901-NA"
"B","2","E2908","E2901-NA"
"C","2","E2909","E2901-NA"
"D","2","E2910","E2901-NA"
"E","2","E2911","E2901-NA"
"F","2","E2912","E2901-NA"
"G","2",NA,"E2901-NA"
"H","2",NA,"E2901-NA"
"A","3","E2913","E2901-NA"
"B","3","E2914","E2901-NA"
"C","3","E2915","E2901-NA"
"D","3","E2916","E2901-NA"
"E","3","E2917","E2901-NA"
"F","3","E2918","E2901-NA"
"G","3",NA,"E2901-NA"
"H","3",NA,"E2901-NA"
"A","4","E2919","E2901-NA"
"B","4","E2920","E2901-NA"
"C","4","E2921","E2901-NA"
"D","4","E2922","E2901-NA"
"E","4","E2923","E2901-NA"
"F","4","E2924","E2901-NA"
"G","4",NA,"E2901-NA"
"H","4",NA,"E2901-NA"
"A","5","E2925","E2901-NA"
"B","5","E2926","E2901-NA"
"C","5","E2927","E2901-NA"
"D","5","E2928","E2901-NA"
"E","5","E2929","E2901-NA"
"F","5","E2930","E2901-NA"
"G","5",NA,"E2901-NA"
"H","5",NA,"E2901-NA"
"A","6","E2931","E2901-NA"
"B","6","E2932","E2901-NA"
"C","6","E2933","E2901-NA"
"D","6","E2934","E2901-NA"
"E","6","E2935","E2901-NA"
"F","6","E2936","E2901-NA"
"G","6",NA,"E2901-NA"
"H","6",NA,"E2901-NA"
"A","7","E2937","E2901-NA"
"B","7","E2938","E2901-NA"
"C","7","E2939","E2901-NA"
"D","7","E2940","E2901-NA"
"E","7","E2941","E2901-NA"
"F","7","E2942","E2901-NA"
"G","7",NA,"E2901-NA"
"H","7",NA,"E2901-NA"
"A","8","E2943","E2901-NA"
"B","8","E2944","E2901-NA"
"C","8","E2945","E2901-NA"
"D","8","E2946","E2901-NA"
"E","8","E2947","E2901-NA"
"F","8",NA,"E2901-NA"
"G","8",NA,"E2901-NA"
"H","8",NA,"E2901-NA"
"A","9","E2948","E2901-NA"
"B","9","E2949","E2901-NA"
"C","9","E2950","E2901-NA"
"D","9","E2951","E2901-NA"
"E","9","E2952","E2901-NA"
"F","9",NA,"E2901-NA"
"G","9",NA,"E2901-NA"
"H","9",NA,"E2901-NA"
"A","10","E2953","E2901-NA"
"B","10","E2954","E2901-NA"
"C","10","E2955","E2901-NA"
"D","10","E2956","E2901-NA"
"E","10","E2957","E2901-NA"
"F","10",NA,"E2901-NA"
"G","10",NA,"E2901-NA"
"H","10",NA,"E2901-NA"
"A","11","E2958","E2901-NA"
"B","11","E2959","E2901-NA"
"C","11","E2960","E2901-NA"
"D","11","E2961","E2901-NA"
"E","11","E2962","E2901-NA"
"F","11",NA,"E2901-NA"
"G","11",NA,"E2901-NA"
"H","11",NA,"E2901-NA"
"A","12","E2963","E2901-NA"
"B","12","E2964","E2901-NA"
"C","12","E2965","E2901-NA"
"D","12","E2966","E2901-NA"
"E","12","E2967","E2901-NA"
"F","12",NA,"E2901-NA"
"G","12",NA,"E2901-NA"
"H","12",NA,"E2901-NA"
"A","1","D0268","D0268-D0363"
"B","1","D0269","D0268-D0363"
"C","1","D0270","D0268-D0363"
"D","1","D0271","D0268-D0363"
"E","1","D0272","D0268-D0363"
"F","1","D0273","D0268-D0363"
"G","1","D0274","D0268-D0363"
"H","1","D0275","D0268-D0363"
"A","2","D0276","D0268-D0363"
"B","2","D0277","D0268-D0363"
"C","2","D0278","D0268-D0363"
"D","2","D0279","D0268-D0363"
"E","2","D0280","D0268-D0363"
"F","2","D0281","D0268-D0363"
"G","2","D0282","D0268-D0363"
"H","2","D0283","D0268-D0363"
"A","3","D0284","D0268-D0363"
"B","3","D0285","D0268-D0363"
"C","3","D0286","D0268-D0363"
"D","3","D0287","D0268-D0363"
"E","3","D0288","D0268-D0363"
"F","3","D0289","D0268-D0363"
"G","3","D0290","D0268-D0363"
"H","3","D0291","D0268-D0363"
"A","4","D0292","D0268-D0363"
"B","4","D0293","D0268-D0363"
"C","4","D0294","D0268-D0363"
"D","4","D0295","D0268-D0363"
"E","4","D0296","D0268-D0363"
"F","4","D0297","D0268-D0363"
"G","4","D0298","D0268-D0363"
"H","4","D0299","D0268-D0363"
"A","5","D0300","D0268-D0363"
"B","5","D0301","D0268-D0363"
"C","5","D0302","D0268-D0363"
"D","5","D0303","D0268-D0363"
"E","5","D0304","D0268-D0363"
"F","5","D0305","D0268-D0363"
"G","5","D0306","D0268-D0363"
"H","5","D0307","D0268-D0363"
"A","6","D0308","D0268-D0363"
"B","6","D0309","D0268-D0363"
"C","6","D0310","D0268-D0363"
"D","6","D0311","D0268-D0363"
"E","6","D0312","D0268-D0363"
"F","6","D0313","D0268-D0363"
"G","6","D0314","D0268-D0363"
"H","6","D0315","D0268-D0363"
"A","7","D0316","D0268-D0363"
"B","7","D0317","D0268-D0363"
"C","7","D0318","D0268-D0363"
"D","7","D0319","D0268-D0363"
"E","7","D0320","D0268-D0363"
"F","7","D0321","D0268-D0363"
"G","7","D0322","D0268-D0363"
"H","7","D0323","D0268-D0363"
"A","8","D0324","D0268-D0363"
"B","8","D0325","D0268-D0363"
"C","8","D0326","D0268-D0363"
"D","8","D0327","D0268-D0363"
"E","8","D0328","D0268-D0363"
"F","8","D0329","D0268-D0363"
"G","8","D0330","D0268-D0363"
"H","8","D0331","D0268-D0363"
"A","9","D0332","D0268-D0363"
"B","9","D0333","D0268-D0363"
"C","9","D0334","D0268-D0363"
"D","9","D0335","D0268-D0363"
"E","9","D0336","D0268-D0363"
"F","9","D0337","D0268-D0363"
"G","9","D0338","D0268-D0363"
"H","9","D0339","D0268-D0363"
"A","10","D0340","D0268-D0363"
"B","10","D0341","D0268-D0363"
"C","10","D0342","D0268-D0363"
"D","10","D0343","D0268-D0363"
"E","10","D0344","D0268-D0363"
"F","10","D0345","D0268-D0363"
"G","10","D0346","D0268-D0363"
"H","10","D0347","D0268-D0363"
"A","11","D0348","D0268-D0363"
"B","11","D0349","D0268-D0363"
"C","11","D0350","D0268-D0363"
"D","11","D0351","D0268-D0363"
"E","11","D0352","D0268-D0363"
"F","11","D0353","D0268-D0363"
"G","11","D0354","D0268-D0363"
"H","11","D0355","D0268-D0363"
"A","12","D0356","D0268-D0363"
"B","12","D0357","D0268-D0363"
"C","12","D0358","D0268-D0363"
"D","12","D0359","D0268-D0363"
"E","12","D0360","D0268-D0363"
"F","12","D0361","D0268-D0363"
"G","12","D0362","D0268-D0363"
"H","12","D0363","D0268-D0363"
"A","1","D0556","D0556-D0651"
"B","1","D0557","D0556-D0651"
"C","1","D0558","D0556-D0651"
"D","1","D0559","D0556-D0651"
"E","1","D0560","D0556-D0651"
"F","1","D0561","D0556-D0651"
"G","1","D0562","D0556-D0651"
"H","1","D0563","D0556-D0651"
"A","2","D0564","D0556-D0651"
"B","2","D0565","D0556-D0651"
"C","2","D0566","D0556-D0651"
"D","2","D0567","D0556-D0651"
"E","2","D0568","D0556-D0651"
"F","2","D0569","D0556-D0651"
"G","2","D0570","D0556-D0651"
"H","2","D0571","D0556-D0651"
"A","3","D0572","D0556-D0651"
"B","3","D0573","D0556-D0651"
"C","3","D0574","D0556-D0651"
"D","3","D0575","D0556-D0651"
"E","3","D0576","D0556-D0651"
"F","3","D0577","D0556-D0651"
"G","3","D0578","D0556-D0651"
"H","3","D0579","D0556-D0651"
"A","4","D0580","D0556-D0651"
"B","4","D0581","D0556-D0651"
"C","4","D0582","D0556-D0651"
"D","4","D0583","D0556-D0651"
"E","4","D0584","D0556-D0651"
"F","4","D0585","D0556-D0651"
"G","4","D0586","D0556-D0651"
"H","4","D0587","D0556-D0651"
"A","5","D0588","D0556-D0651"
"B","5","D0589","D0556-D0651"
"C","5","D0590","D0556-D0651"
"D","5","D0591","D0556-D0651"
"E","5","D0592","D0556-D0651"
"F","5","D0593","D0556-D0651"
"G","5","D0594","D0556-D0651"
"H","5","D0595","D0556-D0651"
"A","6","D0596","D0556-D0651"
"B","6","D0597","D0556-D0651"
"C","6","D0598","D0556-D0651"
"D","6","D0599","D0556-D0651"
"E","6","D0600","D0556-D0651"
"F","6","D0601","D0556-D0651"
"G","6","D0602","D0556-D0651"
"H","6","D0603","D0556-D0651"
"A","7","D0604","D0556-D0651"
"B","7","D0605","D0556-D0651"
"C","7","D0606","D0556-D0651"
"D","7","D0607","D0556-D0651"
"E","7","D0608","D0556-D0651"
"F","7","D0609","D0556-D0651"
"G","7","D0610","D0556-D0651"
